Identifier,Date,Crime Type,Address,Narrative
11409815,08/17/2014 17:51,[RMS] Burglary,495 FLEMING AVE E  VALLEJO CA 94591,
11409804,08/17/2014 14:32,[RMS] Burglary,141 KATHY ELLEN DR  VALLEJO CA 94591,
11410500,08/17/2014 12:29,[RMS] Burglary,1324 SUTTER ST  VALLEJO CA 94590,Place: HOUSE
11409839,08/17/2014 10:11,[RMS] Burglary,707 INDIANA ST  VALLEJO CA 94590,Place: HOUSE
11409933,08/16/2014 20:53,[RMS] Burglary,816 COLUSA ST  VALLEJO CA 94590,
11409772,08/16/2014 20:09,[RMS] Burglary,1401 BEACH ST  VALLEJO CA 94590,Place: @SPANISH SPEAKING
11409862,08/16/2014 19:27,[RMS] Burglary,222 COUCH ST  VALLEJO CA 94590,Place: METRO SELF STORAGE
11409801,08/16/2014 11:56,[RMS] Burglary,2851 REDWOOD PKWY  VALLEJO CA 94591,Place: @459
11409798,08/16/2014 11:19,[RMS] Burglary,104 MOUNTAIN VIEW AV  VALLEJO CA 94590,Place: 10851
11409754,08/16/2014 03:32,[RMS] Burglary,446 LINCOLN RD E  VALLEJO CA 94591,Place: BAYS INN
11409761,08/15/2014 09:26,[RMS] Burglary,140 JOANN CT  VALLEJO CA 94589,
11409702,08/14/2014 17:20,[RMS] Burglary,116 BIDWELL WY  VALLEJO CA 94589,"Place: MORATAYA\'S LANDSCAPING"
11409686,08/14/2014 14:17,[RMS] Attempted Burglary-Felony,248 VALLE VISTA AV  VALLEJO CA 94590,
11409666,08/13/2014 17:58,[RMS] Burglary,1146 OHIO ST  VALLEJO CA 94590,
11409649,08/12/2014 20:26,[RMS] Burglary,1900 ASCOT PKY  VALLEJO CA 94591,Place: E R C JANITORIAL SERVICES
11409620,08/12/2014 18:07,[RMS] Burglary,120 EL MONTE AV  VALLEJO CA 94591,
11409613,08/12/2014 17:39,[RMS] Burglary,4407 GEORGIA ST  VALLEJO CA 94591,
11409563,08/12/2014 09:15,[RMS] Burglary,"480 REDWOOD ST #33,34,35  VALLEJO CA 94590",Place: MERCURY PHARMACY
11409558,08/12/2014 02:51,[RMS] Burglary,918 ADMIRAL CALLAGHAN LN  VALLEJO CA 94591,Place: @RADIO SHACK
11409626,08/12/2014 01:12,[RMS] Burglary,101 PELICAN DR  VALLEJO CA 94589,
11409600,08/11/2014 21:22,[RMS] Burglary,272 VOYAGER DR  VALLEJO CA 94590,Place: C HARVEY ENTERPRISES
11409688,08/11/2014 20:19,[RMS] Burglary,4311 SONOMA BL  VALLEJO CA 94589,Place: AAAA RENT A SPACE
11409551,08/11/2014 20:14,[RMS] Attempted Burglary-Felony,5400 LA SALLE WY  VALLEJO CA 94591,Place: @ ATTEMPT
11409524,08/11/2014 11:11,[RMS] Burglary,207 VALENCIA ST  VALLEJO CA 94591,
11409531,08/11/2014 11:07,[RMS] Burglary,208 ARAGON ST  VALLEJO CA 94591,
11409508,08/10/2014 17:02,[RMS] Burglary,1206 CORONEL AV  VALLEJO CA 94591,
11409541,08/10/2014 16:25,[RMS] Burglary,208 SPRINGS RD  VALLEJO CA 94590,Place: HOUSE
11409503,08/10/2014 11:01,[RMS] Burglary,336 ALHAMBRA AVE  VALLEJO CA 94591,
11409487,08/09/2014 20:28,[RMS] Burglary,139 CLAREMONT AV  VALLEJO CA 94590,
11409548,08/09/2014 19:20,[RMS] Burglary,108 TERRYBROOK CT  VALLEJO CA 94591,
11409578,08/09/2014 17:31,[RMS] Burglary,6279 PEBBLE BEACH DR  VALLEJO CA 94591,
11409572,08/08/2014 16:26,[RMS] Burglary,801 HEARTWOOD AV  VALLEJO CA 94591,Place: CUNNINGHAM POOL
11409692,08/08/2014 15:54,[RMS] Burglary,707 HEARTWOOD AV  VALLEJO CA 94591,Place: GVRD KIDS CLUB
11409439,08/08/2014 14:42,[RMS] Burglary,7243 SEAGLASS DR  VALLEJO CA 94591,
11409437,08/08/2014 13:22,[RMS] Burglary,2813 REDWOOD PW  VALLEJO CA,Place: FRAUD//LITTLE CAESARS
11409418,08/07/2014 16:44,[RMS] Burglary,165 GREGORY LN  VALLEJO CA 94591,
11409433,08/07/2014 05:41,[RMS] Burglary,655 COLUMBUS PKY  VALLEJO CA 94591,Place: VALLEJO GOLF CLUB BLUE ROCK
11409384,08/07/2014 04:19,[RMS] Attempted Burglary-Felony,135 CAROLINA ST  VALLEJO CA 94590,Place: MARINA HEIGHTS APTS
11409385,08/07/2014 04:00,[RMS] Burglary,332 WINCHESTER ST  VALLEJO CA 94590,Place: @HARVEST RESIDENCE
11409383,08/07/2014 03:30,[RMS] Burglary,198 PLAZA DR  VALLEJO CA 94591,Place: COSTCO
11409562,08/05/2014 07:34,[RMS] Burglary,231 TROTTER DRIVE  VALLEJO CA 94591,Place: POSS 459/DOOR KICK
11409339,08/05/2014 01:37,[RMS] Burglary,754 ADMIRAL CALLAGHAN LN  VALLEJO CA 94591,Place: ALLIED CASH ADVANCE
11410031,08/04/2014 19:29,[RMS] Burglary,105 RIDGEWOOD CT  VALLEJO CA 94591,
11409273,08/04/2014 17:23,[RMS] Burglary,268 WINDSOR WY  VALLEJO CA 94591,Place: HOUSE
11409259,08/04/2014 13:12,[RMS] Burglary,1121 LOYOLA WY  VALLEJO CA 94589,
11409350,08/04/2014 11:11,[RMS] Burglary,101 WINDJAMMER DR  VALLEJO CA 94591,
11409243,08/04/2014 10:20,[RMS] Burglary,1115 LOYOLA WY  VALLEJO CA 94589,
11409432,08/03/2014 07:53,[RMS] Burglary,1900 OHIO ST  VALLEJO CA 94590,
11409182,08/01/2014 22:33,[RMS] Burglary,392 ALHAMBRA AVE  VALLEJO CA 94591,
11409172,08/01/2014 17:13,[RMS] Burglary,1048 5TH ST  VALLEJO CA 94590,
11409153,08/01/2014 03:49,[RMS] Burglary,165 PLAZA DR  VALLEJO CA 94591,Place: ELITE WIRELESS GROUP
